,datetime,city,state,shape,comment
484,11/3/18 01:00,Oakhill,NY,Light,"The object moved from left to right, then went up over the clouds and disappeared."
485,11/3/18 01:00,Hardeeville,SC,Unknown,"As we were about to go to sleep, outside my window we heard a very loud humming sound for about 5 minutes, then it vanished suddenly."
486,11/2/18 23:40,Omaha,NE,Oval,"Large, oval/rectangle shaped craft hovering for a few moments before disappearing."
487,11/2/18 21:45,Prescott,AR,Diamond,"I'm a truck driver traveling East on I-40 about 20 miles west of Prescott, Arkansas, noticed something in the sky it come right to left then stopped then went from shot straight up in the air and stopped, then shot left again and stopped then shot straight up and disappeared.  Got 3 pictures manage to get stocked when I seen what this was going on on the side of the interstate not sure what it was."
488,11/2/18 21:30,Pattaya (Thailand),<br/>,Triangle,We have many aurcraft fly over us every day from Bangkok and Utaphao airports we know what an aurcraft looks this craft was not a plane
489,11/2/18 19:20,Owasso,OK,Light,Solid green point light moving extremely fast horizontally northbound in sky.  3 bright flashes of light and sparks that lit up the sky then instant vertical elevation drop to below horizon.  Other aircraft in the area.
490,11/2/18 19:15,Maumelle,AR,Cone,It was the largest &quot;comet&quot;  I've ever seen & the only one I've ever seen with vibrate green & golden colors.
491,11/2/18 18:35,Oak Point,NY,Unknown,"On November 2nd, my son and I were checking out the night sky for satellites we saw something which we thought was one – Very high altitude over 40-45,000 feet…it was headed West and moving normal like…. "
492,11/2/18 10:00,San Antonio,TX,Rectangle,Strange Light Over San Antonio (Fresno St/Edison HS Area)
493,11/2/18 00:30,Ontario,OR,Triangle,"Was prospecting in a area in the deserts of Oregon and idaho when my uncle and i noticed two bright lights pinwheeling across the night and we stopped the vehicle and observed bright lights that resembled orbs or stars started to all come together in threes to form a triangle or v formation one bright light staid aloneand only came out when formation to affect almost like he was directing the manuvers.  After awhile they broke into 6 per group and came together with 5 of the six forming a U shape with 6th one in the middle, after hours of observing the orbs they all broke formation and lined up individualy in single file from one end of the sky to the other like if it was roll call as the lone orbe came over and after a few minutes some went back in to Triangle formations while others broke into pairs and zipped through the sky like if they were rubber balls jerking left right up and down like a streak of speed.  I noticed several falling stars throughout the ! night and also noticed when air craft pass by they dim out and as they pass get bright again.  We observed alot of unexplained events the entire night such as 3 bodies standing in the road visual only to the video camera but could not see them in plain view.  The middle one was about 8ft tall like a floating shadow with two shorter being standing on each side in white clothing just standing there then i noticed the video didnt save but started recording again and caught them moving across the ground in a blue color haze to the left of us.  Then seen what seemed bright head lights coming of the hill side coming straight for my uncle and i, we had atleast 20 sec to discuss who it could be clear out here, maybe fish and game, maybe rancher, spot lighter, or bird hunter when it got about 20 yards away it turned the lights off and i instintly grabbed my head light switch turning on my lights but didn't see any road off the steep rough mountain side and there was no vehicle to be seen.  I think i dosed off about 3:30am to awaking to my uncle telling me he's been watching these headlights behind us about 300 yrds away and said it looked like the head lights were traveling on a road going up and down but not bouncing.  I said show me were and drove to the location of the lights and observed a structure that was built outta twigs and woven together that resembled a hound dog with a tail and had u branch straight through it coming up above the structure looked like something outta dr suess book.  It stood in resemblance of a igloo stood about 4 1/2 feet and as long as 12ft i have video and pictures of the events theres much more but im burnt on typing lol sorry.  I have spent 6 days and nights observing them in day and night and always know when things are getting real because clouds start forming like a small storms arising but clouds look like faces...weird i know but we asked two other individuals to join one night and didnt mension why and then one girl screams omg do you see that omg omg what is it and looking up seen 2 li! ghts plnwheeling around a brighter one inside. I can view them any night and let me tell you its thee most amazing light show air show youll ever view and its right there. Ive been told by others who have witnessed thes3 triangle lights and the concure with my story.  What are they and why are they world wide and they seem to repeat the same things almost every night some will just move to a spot in the sky and just hover until about 45min till day break they fad3 out.  "
494,11/1/18 22:00,Louisburg,KS,Light,Flashing red and white light hoovering and gliding away.
495,11/1/18 20:03,Cabot,AR,Formation,"Light formation over Cabot, Arkansas"
496,11/1/18 18:51,Indian Springs,NV,Light,Strange light formations above Creech Air Force Base
497,11/1/18 18:00,Albuquerque,NM,Unknown,"Large blue/green flame/light over Albuquerque, NM."
498,11/1/18 07:00,Lake Helen,FL,Oval,"Basically, my husband was helping me put the baby in the car, as i was about to close the car door i noticed a blue light, it kinda looked like on of the blue lights on top of a cell tower but there isnt one there.  "
499,11/1/18 01:30,Albany,NY,Flash,"Flash of light, followed by a quick acceleration, with a tail following it, for about three seconds before it was gone."
500,11/1/18 01:00,Davenport,IA,Light,Exiting highway 61 on to Interstate 280 and saw a light and was traveling low and very fast.  It was not a falling star for it was traveling horizontally and was moving way faster than a plane.
501,10/31/18 22:47,Spring City,PA,Sphere,Red sphere or light traveling low and fast but silent in Spring City PA
502,10/31/18 22:01,Morrisville,NC,Chevron,"UFO/UAV Sighting in North Carolina  Time:  10:01 PM (22:01) Eastern Time  Location:  Morrisville, North Carolina Corner of Chapel Hill Rd/Hwy 54 and Green Drive Sky  Conditions:  Clear, excellent visibility, ceiling clear to tens of thousands of feet, some stars visible."
503,10/31/18 22:00,Raleigh,NC,Formation,3 lights single object
504,10/31/18 21:00,Erie,MI,Light,Unknown lights in tandem disapeared and reapeared
505,10/31/18 20:00,Somerville,AL,Fireball,"((NUFORC Note:  No information provided by witness, who elects to remain anonymous.  PD))"
506,10/31/18 09:15,Evanston,IL,Disk,NaN
507,10/30/18 23:30,Lutz,FL,<br/>,Blinking white light that moved every few seconds when not blinking.  Brighter blinks of white and then went away.  Was moving.
508,10/30/18 20:00,Ft. Lauderdale,FL,Light,"We were on the highway near exit 23 by Hollywood, FL, and we saw 3 lights in the sky.  Right above the tree line and below the stars.  They were higher than a building though.  They were in a triangle formation and weren't really moving.  I saw the ground where they were for about 3 seconds and saw more and they were all in a half circle shale to the ground but I couldn't see after a while because we were driving.  Just giant balls of light.  "
509,10/30/18 19:30,Batavia,NY,Triangle,Triangular UFO witnessed by 3 people and then again at different location by unknown person.
510,10/30/18 17:00,Utica,NY,Circle,Alien Giant! Utica NY
511,10/30/18 12:30,Allentown,PA,Triangle,"Driving from piking my son at school, we both saw two objects that seemed like they were free falling and you could see the lines that the air makes wen something is at very high speed one thing that interested me at the moment was that the object will go from facing down to facing a to be facing left or right."
512,10/30/18 11:45,Mt. Rainier area,WA,Triangle,"Flying on way to Seattle, saw V shape craft obout 12-14000 ft flying through the clouds in  East direction.  It went through the clouds, and it was gone."
513,10/30/18 08:50,Soldotna,AK,Cigar,Black cigar object with red like Flames behind it one object in the sky stayed in the sky for 15 minutes also have pictures of it
514,10/30/18 07:16,Oxford,ME,Other,UFO leaving LARGE TOWER
515,10/30/18 07:05,Weyerhauser,WI,Triangle,"at first i thought it was a plane... as i drover closer i noticed it was hovering less then 100ft over the trees it had 3 lights one at the front and one to each side.  they were reddish orange. there was to bigger and brighter lights like spot lights close together above the front one, white in color.  i drove almost directly underneath it and i remember seeing other lights but cant recall detail.  i drove past and looked at the rear of it and it had 4 jet type engines glowing ice blue in color.  they were in the center and stacked 2 and 2 :: i some what recall another light above the  engines but could be mistaken.  as i drove down and around the next bend it was still there as i drove out of site and to work.  i was driving 40-50 mph and slowed to maybe 25-30mph as i drove past it.  there was another vehicle stopped on a side road with its head lights on facing the ufo.  i assumed they were watching and recording it.  this road is in the county through the woods, but still a fair amount of traffic travels this road."
516,10/30/18 06:40,Caryville,TN,Circle,Three lights changing shapes
517,10/29/18 20:15,Soldotna,AK,Fireball,Driving home from work and spotted 2 orange lights above the tree line.  I made a turn and then saw 5 orange lights in a staight line seemingly descending slowly in unison.
518,10/29/18 20:15,Soldotna,AK,Light,Orbs orange red lights.
519,10/29/18 16:30,Vero Beach,FL,Cylinder,"Shiny cylinder vertical object over Vero Beach, FL. "
520,10/29/18 16:30,Danville,IL,Cigar,Unknown Object In Sky
521,10/29/18 14:00,Winthrop,MA,Changing,Green laser lights shining down or multi colored rings in sky over Boston outer harbor
522,10/29/18 08:53,San Bernardino,CA,Sphere,I was running till I look up and seen a silver ball in the sky i’ve Seen something like this before I just don’t know what it is I know it’s something out of this world
523,10/29/18 07:23,Beamsville (Canada),ON,Light,a bright light then turned into a egg shaped object seen in Beamsville Ontario Canada
524,10/29/18 05:48,Gardner,KS,Cylinder,"Pre-dawn cylinder shape outlined by dull red lights with a brighter greenish light, none of them flashing."
525,10/29/18 02:00,Sioux City,IA,Sphere,Flashing multicolor sphere over sioux city ia
526,10/28/18 22:27,Morrow,IN,<br/>,MADAR Node 127
527,10/28/18 20:00,Nashua,NH,Triangle,Boomang flying object. Amherst st to sullivan st.
528,10/28/18 17:10,Charlotte,NC,Circle,"Saw a small orb with a bright blue light shining at plane on takeoff out of Charlotte, NC."
529,10/28/18 16:38,Indianapolis,IN,<br/>,MADAR Node 07
530,10/28/18 16:00,Fitchburg,MA,Oval,Bright red lights forming huge oval object.
531,10/28/18 14:40,Staten Island,NY,Disk,"Shiny disc shaped object clearly visible through clouds, and also in clear sky.  "
532,10/28/18 09:43,Tucson,AZ,Other,"Falling smoking spiraling Craft Object falling to earth Sunday 10/28/2018 9:43 am, took 5 minutes before disappeared."
533,10/28/18 09:00,Forbush,NC,Light,"My wife and I are traveling east on all 421 and Yakking county North Carolina.  When as a passenger in our car I observed a bright glowing light that seem to be moving and I slight right to left but in a direction towards us.  As we came across a bridge the light  seem to somewhat change direction from my right heading to my Lyft over a group or a grove of trees.  As I made mention to this my wife observed it also as we moved to a north direction on 04 21 about 150 yards tomorrow right there were four lights red orbs to ahead of the other two in the rear of them spacing maybe in the distance is hard to tail but they were  glowing red orbs as I made mention of them my wife pulled off the road and in doing so I noticed that the two in front just simply disappeared the two in the rear started to circle each other or one circling the other and obviously with some excitement we try to get out of the car quickly, but as we did we looked up and they were ! simply gone the two they had circled each other.  As we started glancing in the sky, there was one orbit that move quickly behind a group of trees in the distance.  We moved forward into though on the highway and it simply vanished very unusual it’s haunted both of us because we don’t think it was anything natural it was his true in a lot of it was as if they were physically controlled very unusual it’s always this since we both saw them when we can explain what they were very unusual"
534,10/28/18 01:00,Lawrenceville,GA,Changing,Large object hoovered for approx 40min had shape-shifting white blue green lights.
535,10/27/18 21:10,Great Falls,MT,Triangle,Triangle shape ufo traveling north to south.
536,10/27/18 20:00,Springfield,MO,Changing,Was flashing and changing from circle to triangle.  Disappeared.
537,10/27/18 16:15,Crowley,TX,Triangle,Triangular UFO picture with plane and sandhill cranes
538,10/27/18 14:54,Brook Park,OH,<br/>,MADAR Node 04
539,10/27/18 10:15,Sloan,NV,Changing,"Object above contrails (+30,000) changing shape and traveling slowly East, North-East to and over Las Vegas."
540,10/27/18 00:00,Dyke access,WA,Triangle,"Triangular UFO, off dyke access road.  Hovering and spinning. Huge."
541,10/26/18 22:37,Holden,IN,<br/>,MADAR Node 02
542,10/26/18 22:30,Smithfield,NC,Other,Large plane shape crafts no sound just a humm
543,10/26/18 21:15,Dunedin,FL,Rectangle,Large rectangle shape with little points of light.  Seemed transparent.  Appeared slight orange haze.  Alot of airplanes in the sky.  Not chasing.  Just busy.
544,10/26/18 14:00,Akron,OH,Egg,Gray blimp-like object seen in daytime sky and photographed.
545,10/26/18 13:03,Brook Park,OH,<br/>,MADAR Node 04
546,10/25/18 21:30,Cozad,NE,Circle,Very pure white bright light came from the N.E changed directions to the west with a arcing 90° turn and disappeared from my view straight down towards ground or horizon (house in the way so couldnt tell if went to ground).  
547,10/25/18 21:00,Williamsburg,FL,Rectangle,"Low clouds on Thursday night.  As clouds were parting, saw 2-3 rectangular green glowing objects hovering towards the east.  As planes coming in to Orlando Airport, objects changed colors to purple and white then vanished.  Plane would fly by, then object would re appear.  Caught on video."
548,10/25/18 20:15,Centreville,MD,Unknown,"Saw it while driving home.  Two white lights spread widely apart.  Assumed this was the back since it was moving in other direction.  Disappeared behind tree line.  When we reached a clearing on the road, the thing was gone.  Continued to search the sky for it, to no avail."
549,10/25/18 17:00,Anaheim,CA,Diamond,"Approximately 9 or so triangular shaped craft, moving and then disappearing"
550,10/25/18 14:29,Holden,MA,<br/>,MADAR Node 02
551,10/25/18 04:22,Newburgh,IN,Light,"Object just disappears, multiple colored lights no sound"
552,10/25/18 03:00,Newark/Fort Worth,TX,Sphere,Red flashing light crashing from the sky.
553,10/25/18 02:30,Gainesville,GA,Changing,A large round shape which seemed to have a triangular shape inside.  Surrounded by bright lights which would pulsate from bright to a dimmer light.  Bright red and green lights would intermittently glow from several different areas strategically around the rim of circle.  Seemed to hover with little sound.  Lasted around an hour.
554,10/25/18 01:45,Lake Mary,FL,Disk,"Disk Shape Object surrounded with crystal lights around the aircraft, lights looked like crystals.  It was stationary for all that time and it disappear by lights going off and bottom lights flickering and then it disappear."
555,10/24/18 22:30,Marin County,CA,Sphere,Multiple formations of  bright  glowing spheres seen  near Mt. Tamalpais.
556,10/24/18 22:20,University Place,WA,Sphere,Orange orb flies erratically and flickers over my dog and I in a field.
557,10/24/18 22:00,Rochester,NH,Disk,"In the sky about 200 feet in the air was 2 round lights yellow the size of a mini van and they had beams of light coming down to about a foot off fround then as I watched they just kept spinning in circles and more and more kept joing so i ran this was on Chestnut st.  In Rochester, NH."
558,10/24/18 20:15,Ada,OH,Unknown,Q/C testing a new Thermal Hybrid PTZ Camera during night ops.  I turned the primary laser IR Illuminator off and found this object in the sky seemingly doing a loop and then a descent while slightly changing its trajectory an couple times.  The object was not detected on my secondary thermal camera.
559,10/24/18 19:57,Farmington Hills,MI,Sphere,Color shifting possibly shape morphing object with multiple search jets out.
560,10/24/18 10:30,Rice,WA,Light,A normal looking star started moving slowly then disappeard after a few seconds.
561,10/24/18 06:37,Rockford (south of),IL,Rectangle,"Long, thin rectangular object crosses full moon, in what appears to be an orbit."
562,10/24/18 06:00,Martinsburg,WV,Sphere,This was a very large white sphere right next to the moon.
563,10/23/18 20:32,Hagerstown,MD,Light,White ball with mist pause then flyoff at tremendous speed.
564,10/23/18 19:30,Salt Lake City,UT,Light,((NUFORC Note:  Witness provides no information.  PD))
565,10/23/18 08:50,Morrow,OH,<br/>,MADAR Node 107
566,10/23/18 07:23,Arlington,WA,Other,Odd plane with bat-like wings
567,10/23/18 07:17,Indianapolis,IN,Light,2 Very fast Lights Chasing each other from East to West right above cloud line.
568,10/23/18 06:05,Winston-Salem,NC,Triangle,At 6 am today (10-23-2018) to have a cigarette and a minute or two later directly above me was a object 100ft wide 50ft length.
569,10/23/18 02:18,Aloha,OR,Fireball,"Bright, silent yellow/orange ball heading west at low altitude, did wide sweeping U-turn at slow speed then whooshed upwards at almost 90° angle & disappeared."
570,10/22/18 23:35,West Branch,IA,Light,"10-22-18  Fire falling from the sky  					At 11:35pm I, being a truck driver, have seen many falling meteors in my life.  They generally have a diagonal path as they are falling toward earth and they also fall very fast, usually within a split second I could see them burn up as they head toward the ground."
571,10/22/18 23:30,Oxnard,CA,Circle,White-blue orb the size of a round coffee table took off as soon as it was noticed with a comet like trail
572,10/22/18 21:00,Kuna,ID,Triangle,"10 military jets over Kuna, multiple flashing lights as well."
573,10/22/18 11:44,Henry,IL,Light,Very large orb of light making a quick downard zigzag motion before disappearing.  It was a very light blue.
574,10/22/18 05:15,Wilmington,NC,Triangle,Series of V shaped lights going fast and high in sky
575,10/21/18 00:00,Carlinville,IL,Disk,I was sleeping and was awoke by very bright light.  It had five bright white lights the were flashing it was very close to my house and I watched as the lights quit flashing and turned into one solid white light it stayed in the same place for at least 15 minutes something was shot to the ground two balls of white light then it just disappeared and it made no sound
576,10/21/18 22:50,Palm Harbor,FL,Diamond,4 lights in diamond formation arched like a boomerang across the sky
577,10/21/18 21:30,Escondido,CA,Fireball,"Fireball at high speed, suddenly stopped, stayed in place for a few seconds, went straight up, blinked, brightened, then disappeared."
578,10/21/18 19:30,San Fernando,CA,Sphere,"It all started when I received a call from my vrother and my little princess was asleep so i went outside to answer the call.  A few steps out the door and I do my normal routine, that is is to look up into the night sky.. and when doing so i see a bright light start off very bright, brighter then your normal airplane nights.  It started from lower part of the sky and went on up towards the upper right sky it continued on up and it became smaller and smaller till it reached as if it got as high as a star..  then no more then 3 sec. later, a airplane passed by at a way lower altitude..  trusty me I've seen plenty during the night..and I'm aware of airplanes, drones, balloons with lights, satellites."
579,10/21/18 15:15,Opelousas,LA,Cylinder,"Oblong shape suspended in southern sky to the south and west of Opelousas, Louisiana."
580,10/21/18 12:21,Bowmanville (Canada),ON,Flash,"Bright blue lights, about 8, some in formation."
581,10/21/18 08:16,Indianapolis,IN,<br/>,MADAR Node 07
582,10/21/18 06:30,<br/>,<br/>,Other,"trapezoid shape - close to triangle - with a hand full of large red lights on the bottom, perched in a tilted position."
583,10/21/18 00:15,Palm Coast,FL,Chevron,Three boomerang shaped objects with a faint amber glow moved silently in a southerly direction.
584,10/21/18 00:00,Bozeman,MT,Cigar,Blue flashing lights in Bozeman.
585,10/20/18 23:23,Williamstown,VT,Sphere,Blue sphere was flying acrossed sky very low to ground.
586,10/20/18 23:00,Warsaw,IN,Oval,"First I saw a bright cloud circling my home repeatedly.  I noticed through very tiny lining of my closed window blinds.  I informed my wife.  She also saw and we were frightened. Then we came to the living room and opened the window blinds.  From there, it was very clear.  We saw a bright oval shaped cloud circling my apartment in very definite pattern and speed.  We saw it for few minutes and could not dare to go out.  Then we came back to the bed room and from here also we could see this thing for few minutes.  It was so frightening that I could not have an idea to take my phone and capture this event.  After approximately 15 minutes of circling, it vanished.  We did not hear any sound."
587,10/20/18 21:14,Sindelfingen (Germany),<br/>,Circle,Two videos of round object - white light until takeoff then blue shimmering haze and speed - extreme maneuvering all directions.
588,10/20/18 01:34,Mumbai (India),<br/>,Disk,"We all friends were in a open place and were shooting.  Video.  While I was taking the shot, i saw 2 blinks in the sky.  It was green in color.  "
589,10/20/18,<br/>,<br/>,<br/>,6 orange lights slowly ascending into the clouds makeing no sound.
590,10/19/18 22:55,Lawrenceville,GA,Cigar,"Small dark shadowy figure with no lights, moving quickly in the light of the moon and shaped like a fat cigar with 2 small fins."
591,10/19/18 22:00,North Adams,MA,Circle,"Circular object moving back and forth across sky at times hovering.  Flying low in high winds.  Lights all around change colors from red, green, blue, white.  At times was loud than would go silent."
592,10/19/18 21:33,Merrimack,NH,<br/>,MADAR Node 03
593,10/19/18 21:25,Long Beach,CA,Circle,"Strange to see an aircraft travel that fast, low altitude with no sound report."
594,10/19/18 20:57,Arches National Park,UT,Unknown,"a white dot on my photos,"
595,10/19/18 19:26,San Diego,CA,Triangle,"I was outside in an open hallway, between two one story buildings, the ground lights illuminated from below street the underside of the single craft.  I saw it completely when it passed into view from first building and crossed out of view from the second building.  It was black, like the night sky above it.  It was possibly 200 hundred feet above me.  It was completely silent as it glided directly above my position, travelling probably 10-15 MPH.  25-35 feet long on each side.  Equally spaced dim yellow lights on side it propelled itself from."
596,10/19/18 17:45,Sherwood Park (Canada),AB,Light,Crazy.  Lights streak across the sky.
597,10/19/18 10:00,Asheville,NC,Triangle,Large trianular craft
598,10/19/18 09:13,New London,IA,<br/>,MADAR Node 99 test facility
599,10/19/18 07:57,Walla Walla,WA,<br/>,MADAR Node 130
600,10/19/18 07:30,Exira,IA,Rectangle,A huge flat metal one dimensional object with red and white lights flew over my house!
601,10/19/18 07:00,Brunswick,OH,Triangle,Hovering Silent Triangular Aircraft or UFO that moved slowly then disappeared.
602,10/19/18 02:51,Everett,WA,<br/>,"I was looking in the sky Four of the big dipper end of the North star, when I saw two triangular shaped objects streak by in a south east direction, side-by-side illuminated by it looked like the city late   The two triangular objects have like a rounded front and sharper towards the back tail section it only lasted about one second I could not tell the speed or height or size because of the night I had no references to go by I first thought it may be Two birds  flying at Low altitude but it moved so fast and there was no wing movement That Could not be a bird  I then thought maybe it was a military Aircrafts  with no lights on  Since it was by the Airport , but as it went by, I waited to hear noise and there was none S o to me it was definitely a flying Object that was Unidentifiable"
603,10/18/18 23:54,Newburgh,IN,<br/>,MADAR Node 06
604,10/18/18 23:05,Winter Springs,FL,Circle,"Cloaked UFO see with smokey mist in front passing through northeastern sky Fl, streetlights affected"
605,10/18/18 22:00,Muscadine,AL,Triangle,Black triangles. Green lights.
606,10/18/18 21:18,Winnipeg (Canada),MB,Triangle,One triangular shaped object moving fairly quickly NNW over Winnipeg.
607,10/18/18 21:00,Ranburne,AL,Light,There were two huge moving objects with spinning green circular lights on front.  Flew very low and were loud.  They shook the entire house.  One witness noticed green object dropped below their house.  They were too scared to get a closer look.
608,10/18/18 20:00,Cheney,WA,Disk,"I was driving West along Spokane-Cheney road and saw some sort of craft approaching in the sky.  At first I thought it was an airplane but as I got closer I realized it was not.  It was silver in color and disk shaped.  It was huge, about the size of a football field and had white, red and green lights around the bottom edge.  "
609,10/18/18 19:00,Syracuse,NY,Light,I saw two orange lights hovering in the sky with a helicopter somewhat near them.  I can say from experience it was not an airplane or any sort of fireworks. The helicopter seemed to be on approach or circling them but I couldn’t tell as I had to turn after the red light turned green.
610,10/18/18 18:15,Makawao,HI,Light,Bright neon green light (actually two touching) over southern West Maui Mountains windfarm.
611,10/18/18 17:00,Torrance,CA,Flash,Bright red and green flashing lights with no flight path and rapid acceleration below horizon.
612,10/18/18 16:50,Lakewood,NJ,Sphere,"Five witnesses describe highly-reflective silver UFO's over Lakewood, N. J Mostly hovering in place, but also moving slowly across the sky."
613,10/18/18 12:10,Knox,IN,Cigar,"Looking north while fishing from south shore of a local lake I saw a white cigar shaped object floating E. To W.. suddenly, another one appeared roughly a mile east of first one with same heading.  Looking back at first one, it briefly displayed bright white lights, one at each end of cigar."
614,10/18/18 12:00,Wilmington,NC,Disk,At noon out for lunch with my son at the Mayfaire town center Chick Filet.  Stepped out of vehicle with my son and saw in the crisp blue clear skies a formation of disc shaped craft.   The color of the crafts were silver white.  There were over twenty four craft coming in from the Northeast and heading southwest.
615,10/18/18 10:00,Chaska,MN,Sphere,A large glowing ball of light that traveled in a circular form and was blinking consistently.
616,10/18/18 04:30,Villa Rica,GA,Sphere,I was filming the clouds over villa rica because I kept seeing &quot;ufo holes&quot; in the clouds.  I zoomed in on a particularly odd r
617,10/18/18 03:30,Las Vegas,NV,Other,"Enormous multi-shaped craft hovers low over  S. Durango and ""The Lakes"" community w/ poltergeist activity."
618,10/17/18 21:55,Redondo Beach,CA,Formation,Saw v formation 5 to 7 red blinking lights very high up heading south east over Palos Verdes.
619,10/17/18 20:50,Scottsdale,AZ,Triangle,"I was driving home, and when I got off the 101 at Hayden road in north Scottsdale, I saw a bunch of smaller crafts hovering in the sky with flashing lights; I counted 10.  "
620,10/17/18 19:55,Latchi (Cyprus),<br/>,Unknown,"Red and green flashing light, most likely over Turkey.  Seemed to be studying a violent thunder storm, hovering for 2 minutes, before darting toward the storm.  "
621,10/17/18 15:42,New London,IA,<br/>,MADAR Node 99 test site
622,10/17/18 12:30,Nashville,TN,Circle,"One silver, one bright red, one bright blue circle lights interact in midday Nashville sky"
623,10/17/18 02:36,Spring Creek,NV,Sphere,Spring Creek NV UFO sighting
624,10/16/18 21:06,Lethbridge (Canada),AB,Disk,"My husband and I were walking home from work up in the sky we saw red lights lined up they were solid not blinking the object moved very slowly no noise it stopped hovered and then was gone my husband got a picture of it, it appears the be the classic disc shaped ufo."
625,10/16/18 19:06,Holden,MA,<br/>,MADAR Node 02
626,10/16/18 15:50,Madison,WI,Cigar,Cigar shaped object seen over Madison WI 10/16/18 at 3:50PM
627,10/16/18 15:14,Fairfax,VA,<br/>,MADAR Node 122
628,10/16/18 13:45,San Ramon,CA,Cylinder,"I happened to look up and saw a silver, metallic, cylindrical object that seemed to be spiraling towards the earth."
629,10/16/18 08:25,Altoona,PA,Cylinder,"Large, wingless, cylinder moving through the sky."
630,10/16/18 07:55,San Pablo,CA,Other,Looked as if it were a satellite until it lit up like a bright light until the plane passed then it stopped glowing and continued until out of my site... no noise heard... truly amazing.
631,10/16/18 02:50,Aurora,CO,Light,"The light that that caught my attention was the one that was flying the lowest, it was heading west flying up and down side to side, then it began to travel east, it seemed like it was bouncing up and down.  It had a red color that blinked.  The other two lights were flying higher."
632,10/16/18 00:41,New York City (Brooklyn),NY,Disk,Slow moving object in the sky with deep red and blue interchanging colors flashing running around it. 
633,10/15/18 23:30,Bethlehem,PA,Circle,I am a truck driver I was in Highway 78 going west then I take Route 33 north in Bethlehem PA when I get off in the ramp I look to my right in the bottom of the bridge I see huge aluminum color disc glowing with Tree Green look like Windows hovering not a seagull noise I stopped the truck go back to the bridge when I get back the thing was already gone that was around like 11:30 at night in October 2018
634,10/15/18 23:20,Kill Devil Hills,NC,Flash,"At approximately 11:20pm edt on 10-15-18 in the night sky above Kill Devil Hills, NC, facing SE direction, I observed a faint white-yellowish streak traveling towards the east.  At first I thought it was a falling/shooting star, but instead of fading after a second or two, it became a bright white color, increased in size and shot off to the east horizontally.  "
635,10/15/18 21:21,Austin,TX,<br/>,MADAR Node 101
636,10/15/18 21:00,Auburn,CA,Sphere,I was walking to the store and the sphere are orb to stay in the sky look like a star I thought it was a star at first but I have hovered there for a very long time.
637,10/15/18 20:30,Amite,LA,Disk,Object seen hovering over a field behind a large church.  It was stationary at first.  We watched from a stop sign in our car as it hovered and had red and white lights at first rotating.   There was no engine we could hear and it was was maybe a hundred feet in the air.  As we watched it began moving in a straight line toward us.  
638,10/15/18 15:45,Fayetteville,AR,<br/>,MADAR Node 136
639,10/15/18 01:30,Boise,ID,Triangle,Three white lights in the shape of a triangle.
640,10/14/18 21:53,Omaha,NE,<br/>,MADAR Node 132
641,10/14/18 21:25,Fort Mill,SC,Sphere,"10/15/2018  Last night 10/14/2018 located in Fort Mill, SC, approximately 9:25 PM looking NW into the sky (because it was clear that way by the moon, the surrounding sky had thick low clouds).  I took my dog for a walk and at the end of our sub-division is a side walk area located on Farmhouse Rd.  I was thinking in my head (there are no chemtrails in the sky and it would be a perfect opportunity to physically see a UFO) as strange as it sounds I am being 100% serious.  The second these thoughts were going on in my head a Big ball of light emerged up in the sky (at first I started thinking holy cow) and then I was ruling out everything because it did not streak across the sky, it did not flash or move, it just appeared for about 4-5 seconds way up in the sky and then poof it was no longer there.  I did experience static electricity throughout my entire body and immediately called my spouse who was at home.  I do feel as if something intelligent heard my thoughts--at least this is how I felt.  This was a fascinating experience and I hope to communicate more and see results (hopefully film it)."
642,10/14/18 20:20,San Jose,CA,Triangle,Fast moving black triangle with no lights and emitting no sound heading northward.
643,10/14/18 20:00,Gerlach,NV,Unknown,Single erratic orange light
644,10/14/18 19:40,Great Falls,MT,Fireball,I was Travelling east twords Great Falls 19:40...past Ulm and see a Very bright Blue light like a meteor travelling very quickly about due east... starting at about what I perceived as 45° and ending at the horizon somewhere near Geyser ir there abouts.
645,10/14/18 02:44,East Berlin,PA,Formation,"Actually looked like a flock of geese, but had a faint light(glow)and there was no noise and moved fast and steady.  It wasn't even meaning might of been 7 on the one side and 5-6 on other.  Looked very faint but clear."
646,10/14/18 01:00,Beaumont,TX,Light,"I was standing outside with my sister-in-law walking my dog when I noticed the strangest star in the sky.  It seemed to slightly morph shapes and it was slowly dimming or moving away from earth.  It them seemed to reappear and vanished behind a small field of trees near my house.  I tried to go investigate but my dog wouldn't let me drag him.  My sister in law ran in the house when she saw how the dog and I were reacting.  He locked his paws to the ground in terror and i was just frozen.  More strange, when i returned in the house to put the dog up,it seemed that 3 hrs had somehow gone by.  Had i really been frozen that long?. "
647,10/13/18 23:45,Portland,OR,Diamond,"Oblong hexagonic shape, 3 lights, odd cylinder bump on bottom of craft"
648,10/13/18 23:00,North Haven,CT,<br/>,((NUFORC Note:  Witness provides no information.  PD))
649,10/13/18 10:58,Omaha,NE,<br/>,MADAR Node 132
650,10/13/18 08:00,Coral Springs,FL,Oval,I saw 3 orb shaped single white light objects.  Saw each one at seperate times over 10-12 minutes. Each time traveling in different directions.  No sound no flashing lights speeding up and slowing down to a near stand still.  It seemed it was one object moving in opposite directions over the elapsed time.
651,10/13/18 06:00,Addison,IL,Triangle,"UFO sightings near Addison, IL."
